epoch,train_loss,val_loss,val_pos_rmse,val_quat_angle_deg,epoch_time,current_lr,lstm_layers,lstm_hidden_size,bidirectional,dropout_rate,sequence_length,batch_size,learning_rate,lr_scheduler,optimizer,timestamp
1,0.024453856563195587,0.018983048267192514,0.025725818184905873,1.5925071730892446,2025-01-29 01:09:53,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
2,0.01749410964406618,0.01850777800699748,0.02532923307680059,0.9316593615093687,2025-01-29 01:09:56,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
3,0.0170125318613051,0.018378032332234014,0.02523898806689877,1.2778479987273867,2025-01-29 01:10:00,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
4,0.016948520470830817,0.018341723659780818,0.025186362931926942,1.4342547673703576,2025-01-29 01:10:03,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
5,0.016965605334659878,0.01832460445813208,0.025185225391596976,1.529826259274374,2025-01-29 01:10:07,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
6,0.017745512375031688,0.018687363002431866,0.0254871849285389,2.1550108742566545,2025-01-29 01:10:10,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
7,0.016992001693905898,0.01838916698557751,0.025176383883353057,2.265681893310929,2025-01-29 01:10:14,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
8,0.0169022104122233,0.018341858018294115,0.025136178967929402,2.20599401678915,2025-01-29 01:10:17,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
9,0.01689071100355671,0.018384794084459682,0.025180667271031847,2.1555083906516757,2025-01-29 01:10:20,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
10,0.01686629942993111,0.018386469381452303,0.02517716650495824,2.1514858371147603,2025-01-29 01:10:24,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
11,0.0168580849162337,0.018345332850275613,0.02515363005791174,2.0357001906589263,2025-01-29 01:10:27,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
12,0.016857403517621227,0.01835747449180094,0.025166954225410862,1.9358515835290322,2025-01-29 01:10:31,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
13,0.016849719766717654,0.018322094741808338,0.02514414650486343,1.8362898329988642,2025-01-29 01:10:34,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
14,0.016845312697398362,0.01833310463491862,0.025158623469155688,1.6834951319267784,2025-01-29 01:10:38,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
15,0.01684119233921193,0.018300120261819843,0.025135393590140546,1.560650483592312,2025-01-29 01:10:41,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
16,0.016839192666982233,0.01829152940946553,0.025135280385574187,1.488576948005018,2025-01-29 01:10:45,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
17,0.016842148384922637,0.018284292402024442,0.025137408254745735,1.4459078331826476,2025-01-29 01:10:48,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
18,0.016835427364240763,0.018289443934510385,0.025139193636846198,1.4307437663769216,2025-01-29 01:10:52,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
19,0.016840318839559786,0.01828780130996743,0.02513338131317693,1.4413833921023171,2025-01-29 01:10:55,0.001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
20,0.01683858186375668,0.01829516059919217,0.02514090653168921,1.4732207418121428,2025-01-29 01:10:59,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
21,0.01633651252415758,0.01788968894909197,0.02487366173718773,0.9223520638653925,2025-01-29 01:11:02,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
22,0.016230428088300226,0.017849534056932778,0.02486018388133678,0.9415244620913927,2025-01-29 01:11:05,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
23,0.016218372443960637,0.01784655296300303,0.02486046263373356,0.9565162716951853,2025-01-29 01:11:09,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
24,0.016217404777232398,0.017847871651577057,0.024860567062830945,0.9672709523648367,2025-01-29 01:11:12,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
25,0.016217533296198447,0.017848996467296485,0.024860593053105385,0.975708768012142,2025-01-29 01:11:16,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
26,0.016216934056776555,0.017849338552087684,0.024860432384660448,0.9810568463399142,2025-01-29 01:11:19,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
27,0.016217981389064978,0.017850472733256555,0.024860805993567634,0.9829799659300632,2025-01-29 01:11:23,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
28,0.01621772145416599,0.01784909889101982,0.02486094812667579,0.9860147114621332,2025-01-29 01:11:26,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
29,0.01622073175250723,0.017849428783754045,0.024861983837221466,0.9884125887941956,2025-01-29 01:11:30,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
30,0.01622631610882264,0.017849120400654516,0.02486088018449003,0.9918922532527469,2025-01-29 01:11:33,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
31,0.016220968235539635,0.017849475587065393,0.024861181435323232,0.9887392481642189,2025-01-29 01:11:36,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
32,0.01621854306474078,0.0178507587972541,0.024860430035461564,0.9876498885342654,2025-01-29 01:11:40,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
33,0.01622205180983434,0.017853965620492872,0.02486169242060562,0.9839411641367883,2025-01-29 01:11:43,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
34,0.016219535282324636,0.017849875549855423,0.024860570350417596,0.9751615547722333,2025-01-29 01:11:47,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
35,0.016222936447877322,0.017850087370253474,0.024861438494634142,0.977512672537477,2025-01-29 01:11:50,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
36,0.016216811036162942,0.017851077404230066,0.024860116440141845,0.9701419408575412,2025-01-29 01:11:54,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
37,0.016217929391877543,0.017846876400670855,0.024856758198936808,0.9613455626579527,2025-01-29 01:11:57,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
38,0.01620913242449893,0.017738607198557008,0.02472595021225228,0.7779902597045171,2025-01-29 01:12:01,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
39,0.01615512851503587,0.01771971051772691,0.02470441670445447,0.7669385720913136,2025-01-29 01:12:04,0.0001,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_010948
