epoch,train_loss,val_loss,val_pos_rmse,val_quat_angle_deg,epoch_time,current_lr,lstm_layers,lstm_hidden_size,bidirectional,dropout_rate,sequence_length,batch_size,learning_rate,lr_scheduler,optimizer,timestamp
1,0.023703069103563703,0.018970392766260655,0.02564858450709905,1.8892384512335523,2025-01-25 05:22:43,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
2,0.018073101802842648,0.0186725967350442,0.025569922496006946,0.7535269537565845,2025-01-25 05:22:47,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
3,0.017325313768786856,0.018571347492163843,0.025398773899060485,1.0118951396581437,2025-01-25 05:22:50,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
4,0.01720186623804294,0.01845225942469089,0.025310055013627788,0.8736852471986815,2025-01-25 05:22:54,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
5,0.01722844713012597,0.018289899362129308,0.025157253928781296,1.0690131838734445,2025-01-25 05:22:57,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
6,0.01704485740458661,0.018431212093733322,0.025255979337989756,1.883452072532843,2025-01-25 05:23:01,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
7,0.01694882750772394,0.018419213440687022,0.025205097614562237,2.3449501498048986,2025-01-25 05:23:04,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
8,0.016891393312693164,0.01835798222145118,0.02514255839929105,2.302278469531734,2025-01-25 05:23:08,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
9,0.01676821862787531,0.01837715908893706,0.025169391530293867,2.157178562781,2025-01-25 05:23:11,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
10,0.016864503983680796,0.01834554353589627,0.02514495838627874,2.082677647169715,2025-01-25 05:23:15,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
11,0.016847362921632848,0.018337175650435075,0.0251421008273831,2.0174353387332298,2025-01-25 05:23:18,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
12,0.016839629887793462,0.018315693030621263,0.025133451008370153,1.9259411477284698,2025-01-25 05:23:21,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
13,0.01684246984155701,0.01831262881832772,0.025138443359237612,1.8109094179372203,2025-01-25 05:23:25,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
14,0.01683189504419272,0.018305040082119615,0.025136938715777893,1.6896837904922621,2025-01-25 05:23:28,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
15,0.016784293324794485,0.01829679796437376,0.025138089030222147,1.5694559622484787,2025-01-25 05:23:32,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
16,0.016830978100046107,0.018291819448991914,0.0251370781450816,1.4952143614316589,2025-01-25 05:23:35,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
17,0.016830271104117854,0.018289830687969365,0.025138320873627815,1.4493974205312727,2025-01-25 05:23:38,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
18,0.01682814054230864,0.018283264522188317,0.02513174629076369,1.4322707332809304,2025-01-25 05:23:42,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
19,0.01682576020730932,0.01828481694770472,0.02513362873157396,1.439781299436897,2025-01-25 05:23:45,0.001,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
20,0.01682572110084726,0.018290391098272716,0.02513656964585386,1.4660935528362158,2025-01-25 05:23:49,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
21,0.016441332608484096,0.01814390716869732,0.0250574138911272,0.8278287763478254,2025-01-25 05:23:52,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
22,0.016343943162525937,0.018051392053880632,0.02500335655352278,0.7346974334830142,2025-01-25 05:23:56,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
23,0.016280200075153715,0.017980693379269094,0.024966338871309526,0.7230386217946565,2025-01-25 05:23:59,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
24,0.0162342341276022,0.01792607364619029,0.0249417100436715,0.7211431713651673,2025-01-25 05:24:03,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
25,0.01620086846680085,0.017882807317372656,0.02492511956619162,0.7251160002858629,2025-01-25 05:24:06,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
26,0.01617652210577323,0.017848392563358507,0.02491460894471046,0.7249228206270165,2025-01-25 05:24:10,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
27,0.016158750132805235,0.017821006426287415,0.02490819781528123,0.7267598311356114,2025-01-25 05:24:13,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
28,0.016145758742818653,0.01779971041261854,0.024904525502472845,0.726562298234802,2025-01-25 05:24:17,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
29,0.01613648601938266,0.01778327210351529,0.02490256723546059,0.7264547174878603,2025-01-25 05:24:20,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
30,0.01613004268658143,0.017770132816953707,0.02490145321346172,0.7263708616555917,2025-01-25 05:24:24,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
31,0.016124920624524083,0.01775994498791852,0.024900644968555007,0.7268613553634126,2025-01-25 05:24:27,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
32,0.01611678422536565,0.01774423159158432,0.024892308464661443,0.726261544000421,2025-01-25 05:24:31,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
33,0.016103202205934992,0.017727125792929503,0.024880226752387238,0.7278839147172093,2025-01-25 05:24:34,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
34,0.01608988191498012,0.017712766277412317,0.0248667939811015,0.7282204140217517,2025-01-25 05:24:38,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
35,0.016073055634212612,0.017693901281677638,0.024843612324906072,0.7286836000014185,2025-01-25 05:24:41,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
36,0.016057821993557056,0.017679191512712845,0.02482202215661327,0.7294652733796047,2025-01-25 05:24:44,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
37,0.01604070029868858,0.017664690035238653,0.024798135216193905,0.7304640086710217,2025-01-25 05:24:48,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
38,0.01601970222105681,0.01764206225367994,0.024764670582396175,0.730271265935327,2025-01-25 05:24:51,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
39,0.01601059358771436,0.01762663046383325,0.024737874182867037,0.7297601226683427,2025-01-25 05:24:55,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
40,0.01599132657369099,0.01761770777286805,0.024714442703553267,0.7302150599702792,2025-01-25 05:24:58,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
41,0.01597589844633348,0.017591858571547596,0.024673924430293967,0.7301192776445338,2025-01-25 05:25:02,1e-05,2,128,True,0.2,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.01']",Adam,20250125_052239
