epoch,train_loss,val_loss,val_pos_rmse,val_quat_angle_deg,epoch_time,current_lr,lstm_layers,lstm_hidden_size,bidirectional,dropout_rate,sequence_length,batch_size,learning_rate,lr_scheduler,optimizer,timestamp
64,0.012332768589769286,0.01403423324423172,0.019165457983962873,0.5097336479827891,2025-01-25 06:31:22,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
65,0.012297370621548375,0.01399428105508369,0.01909658262592794,0.5088438083843781,2025-01-25 06:31:25,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
66,0.01220882639129896,0.013940413845877084,0.019024027294741785,0.5101590784161881,2025-01-25 06:31:29,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
67,0.012174244378352675,0.013922868792085133,0.018979849448535095,0.5094047626672807,2025-01-25 06:31:32,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
68,0.012130557378844881,0.013895238935729819,0.018941496904331688,0.5033523382241487,2025-01-25 06:31:36,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
69,0.012081649875347843,0.013901080115846245,0.018934240501896755,0.5028546073571484,2025-01-25 06:31:39,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
70,0.012080550430592422,0.0138352446271124,0.018841922365696557,0.5043150620151643,2025-01-25 06:31:43,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
71,0.011990664434255805,0.013842424604645713,0.018819055032585588,0.510740988116928,2025-01-25 06:31:46,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
72,0.011947198667018334,0.013816809634216757,0.018785124392810347,0.504552457841906,2025-01-25 06:31:50,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
73,0.011888141482046283,0.013778504041604541,0.01872465878474148,0.5034530051562379,2025-01-25 06:31:53,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
74,0.011865490031848867,0.013747164211997537,0.018684800891750425,0.5133924612815801,2025-01-25 06:31:57,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
75,0.011856920746291374,0.013725299959638913,0.018642917804353218,0.5078214898089628,2025-01-25 06:32:00,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
76,0.011772573398278526,0.013736383556431838,0.018665503742307646,0.5073203158890333,2025-01-25 06:32:04,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
77,0.01167825768480259,0.013701479571107688,0.01860257049133741,0.5161634802111917,2025-01-25 06:32:07,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
78,0.011666000269001305,0.013657220040619913,0.01853012742355354,0.5099739972953358,2025-01-25 06:32:11,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
79,0.011630469464367573,0.013681233477034545,0.01856193006841266,0.5067118041200165,2025-01-25 06:32:14,1e-05,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
80,0.011624808658039333,0.013655063019201559,0.018523999233875446,0.5107519340112271,2025-01-25 06:32:18,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
81,0.011496438896964964,0.013632358089100273,0.01851050952079216,0.5077370357554036,2025-01-25 06:32:21,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
82,0.011452877654114783,0.013611579073155647,0.018490369859785145,0.5050454690474417,2025-01-25 06:32:25,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
83,0.011442267842783889,0.013598568946945647,0.018476880889702486,0.5030805903509594,2025-01-25 06:32:28,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
84,0.011454524988558416,0.013581196091270563,0.01845704425913966,0.5015668616605292,2025-01-25 06:32:32,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
85,0.01145567665609145,0.013566686606979015,0.01844165752111745,0.49999441814107237,2025-01-25 06:32:35,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
86,0.011454784635897362,0.013560243090451478,0.018436219706106642,0.49887325114151215,2025-01-25 06:32:39,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
87,0.011437670347598813,0.013546598614432857,0.018420656574935454,0.4986820989768947,2025-01-25 06:32:42,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
88,0.01137803169450064,0.013532683346583725,0.01840399150678734,0.4982144208986061,2025-01-25 06:32:46,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
89,0.011407495241487263,0.01352444900336858,0.018396509661009714,0.49778031059937,2025-01-25 06:32:49,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
90,0.01142165770033011,0.01351042872073921,0.018381052054819488,0.49699003929791835,2025-01-25 06:32:53,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
91,0.01138971105626807,0.013506125079665908,0.018377344329593332,0.49719626115024734,2025-01-25 06:32:56,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
92,0.011404418595214716,0.013501083785417776,0.018370759043812527,0.4975406926920651,2025-01-25 06:33:00,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
93,0.011402661447049822,0.01349576641114594,0.018365079031550057,0.4972328504564259,2025-01-25 06:33:03,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
94,0.011434074791670754,0.013493126904522286,0.01836276036372984,0.4981155486148043,2025-01-25 06:33:07,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
95,0.011381620226325695,0.01348870828455079,0.018357935929606058,0.4979665747446686,2025-01-25 06:33:10,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
96,0.011394696801946293,0.013486797458146238,0.01835256944728215,0.4976903740454481,2025-01-25 06:33:14,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
97,0.011416645636270959,0.013481460952865848,0.018345914725801306,0.49805868522347757,2025-01-25 06:33:17,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
98,0.011358090123252534,0.013477188628330113,0.018338416025017523,0.4974980182850275,2025-01-25 06:33:21,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
99,0.011315769896127011,0.013476095004844976,0.018336831214269843,0.498408506242606,2025-01-25 06:33:24,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
100,0.011373761092403494,0.013478329764770466,0.018341290452788414,0.498600095314791,2025-01-25 06:33:28,1.0000000000000002e-06,2,128,True,0.5,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250125_062738
