epoch,train_loss,val_loss,val_pos_rmse,val_quat_angle_deg,epoch_time,current_lr,model_type,sequence_length,batch_size,learning_rate,lr_scheduler,optimizer,timestamp,tcn_layers,tcn_kernel_size,dropout_rate
1,0.024310360630270002,0.01837039617691015,0.02526470847060037,1.2426926100006137,2025-01-29 03:35:20,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
2,0.016881564694276454,0.018362901210523794,0.025225731636400326,1.359991462774674,2025-01-29 03:35:29,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
3,0.016871748194978685,0.01822113917888116,0.02489115448552629,1.3374838198670473,2025-01-29 03:35:38,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
4,0.016860847880427795,0.01823392775231781,0.024895735914119435,1.2295172543225519,2025-01-29 03:35:47,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
5,0.01683190366865147,0.018203415753424306,0.02486227666491323,1.2196598440617636,2025-01-29 03:35:56,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
6,0.01682372630201848,0.018277056697999762,0.024899628311271352,1.178966374158074,2025-01-29 03:36:05,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
7,0.016826445720493566,0.018536680025509865,0.025044935342836486,1.144988162375813,2025-01-29 03:36:14,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
8,0.016830566532273845,0.018502845011094463,0.025025762778588964,1.063437318724385,2025-01-29 03:36:23,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
9,0.016842108319240916,0.018410435894060287,0.02552207051027018,1.1996282739226214,2025-01-29 03:36:32,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
10,0.01682501117572495,0.018244325743648704,0.024971973422406823,1.1600734313004646,2025-01-29 03:36:41,0.001,tcn,200,32,0.001,"['type=MultiStepLR', 'milestones=[20, 50, 80]', 'gamma=0.1']",Adam,20250129_033509,3,7,0.5
